"","Participant_ID","Participant_Age","Participant_Sex","Item_Category","Item_Name","Trial_Order","Emotion_Condition","Subjective_Arousal","Subjective_Valence","Autobiographical_Link","Recall"
"691","15S",21.6262833675565,"Female","People","People_148_h",19,"Neutral",32.5520833333333,11.9791666666667,68.75,FALSE
"692","15S",21.6262833675565,"Female","Faces","Faces_016_h",20,"Negative",34.1145833333333,-1.04166666666666,21.6145833333333,FALSE
"693","15S",21.6262833675565,"Female","Faces","Faces_170_h",21,"Negative",22.1354166666667,-1.5625,14.3229166666667,FALSE
"694","15S",21.6262833675565,"Female","People","People_056_h",22,"Neutral",9.63541666666666,2.08333333333334,9.375,FALSE
"695","15S",21.6262833675565,"Female","People","People_222_h",23,"Negative",83.8541666666667,-83.3333333333333,13.8020833333333,FALSE
"696","15S",21.6262833675565,"Female","Faces","Faces_319_v",24,"Neutral",17.4479166666667,0,71.6145833333333,FALSE
"697","15S",21.6262833675565,"Female","Faces","Faces_045_h",25,"Neutral",5.72916666666666,-4.6875,11.71875,FALSE
"698","15S",21.6262833675565,"Female","People","People_097_h",26,"Neutral",7.29166666666666,-3.125,59.8958333333333,FALSE
"699","15S",21.6262833675565,"Female","People","People_237_h",27,"Negative",88.8020833333333,-100,0,TRUE
"700","15S",21.6262833675565,"Female","Faces","Faces_366_h",28,"Negative",90.3645833333333,-100,16.6666666666667,TRUE
"701","15S",21.6262833675565,"Female","Faces","Faces_251_v",29,"Neutral",0,1.04166666666666,0.260416666666663,FALSE
"702","15S",21.6262833675565,"Female","People","People_102_h",30,"Neutral",4.42708333333334,3.125,11.4583333333333,FALSE
"703","15S",21.6262833675565,"Female","Faces","Faces_149_v",31,"Negative",86.71875,-78.125,7.03125,FALSE
"704","15S",21.6262833675565,"Female","People","People_038_h",32,"Negative",83.3333333333333,-78.6458333333333,14.5833333333333,TRUE
"705","15S",21.6262833675565,"Female","Faces","Faces_195_v",33,"Neutral",6.51041666666666,0.520833333333343,16.1458333333333,TRUE
"706","15S",21.6262833675565,"Female","Faces","Faces_057_h",34,"Neutral",6.77083333333334,1.04166666666666,8.59375,FALSE
"707","15S",21.6262833675565,"Female","People","People_208_h",35,"Negative",81.25,-72.3958333333333,9.11458333333334,FALSE
"708","15S",21.6262833675565,"Female","Faces","Faces_196_h",36,"Neutral",2.60416666666666,-1.04166666666666,3.125,FALSE
"709","15S",21.6262833675565,"Female","Faces","Faces_315_h",37,"Neutral",12.2395833333333,-0.520833333333343,7.03125,FALSE
"710","15S",21.6262833675565,"Female","Faces","Faces_367_h",38,"Negative",74.4791666666667,-73.4375,6.77083333333334,TRUE
"711","15S",21.6262833675565,"Female","People","People_238_h",39,"Negative",95.5729166666667,-88.5416666666667,3.90625,TRUE
"712","15S",21.6262833675565,"Female","Faces","Faces_364_v",40,"Negative",89.5833333333333,-100,5.46875,TRUE
"713","15S",21.6262833675565,"Female","People","People_220_h",41,"Negative",89.84375,-83.3333333333333,8.85416666666666,TRUE
"714","15S",21.6262833675565,"Female","People","People_149_h",42,"Neutral",53.6458333333333,-1.04166666666666,10.4166666666667,FALSE
"715","15S",21.6262833675565,"Female","People","People_211_v",43,"Negative",74.4791666666667,-71.3541666666667,11.4583333333333,TRUE
"716","15S",21.6262833675565,"Female","People","People_227_h",44,"Negative",76.5625,-83.8541666666667,4.6875,TRUE
"717","15S",21.6262833675565,"Female","People","People_201_v",45,"Negative",70.5729166666667,-72.9166666666667,31.25,TRUE
"718","15S",21.6262833675565,"Female","Faces","Faces_362_v",46,"Negative",69.53125,-41.6666666666667,13.0208333333333,TRUE
"719","15S",21.6262833675565,"Female","Faces","Faces_365_v",47,"Negative",79.6875,-79.6875,11.71875,TRUE
"720","15S",21.6262833675565,"Female","People","People_163_v",48,"Neutral",46.3541666666667,-5.72916666666666,11.9791666666667,TRUE
"721","16S",26.4312114989733,"Male","Faces","Faces_251_v",1,"Neutral",4.42708333333334,43.75,8.59375,TRUE
"722","16S",26.4312114989733,"Male","People","People_208_h",2,"Negative",50,-79.1666666666667,15.1041666666667,FALSE
"723","16S",26.4312114989733,"Male","People","People_226_h",3,"Negative",49.4791666666667,-60.9375,17.96875,TRUE
"724","16S",26.4312114989733,"Male","People","People_201_v",4,"Negative",30.9895833333333,-40.625,14.0625,FALSE
"725","16S",26.4312114989733,"Male","Faces","Faces_207_h",5,"Neutral",12.7604166666667,1.5625,12.5,FALSE
"726","16S",26.4312114989733,"Male","People","People_104_h",6,"Neutral",20.3125,-1.5625,10.9375,FALSE
"727","16S",26.4312114989733,"Male","People","People_063_h",7,"Neutral",0,0,1.82291666666666,FALSE
"728","16S",26.4312114989733,"Male","Faces","Faces_195_v",8,"Neutral",23.9583333333333,0.520833333333343,8.85416666666666,TRUE
"729","16S",26.4312114989733,"Male","People","People_227_h",9,"Negative",50,-20.8333333333333,6.51041666666666,FALSE
"730","16S",26.4312114989733,"Male","People","People_246_h",10,"Negative",50,-15.625,7.03125,TRUE
"731","16S",26.4312114989733,"Male","Faces","Faces_045_h",11,"Neutral",2.60416666666666,2.08333333333334,4.42708333333334,FALSE
"732","16S",26.4312114989733,"Male","People","People_138_h",12,"Neutral",15.8854166666667,3.125,2.34375,TRUE
"733","16S",26.4312114989733,"Male","People","People_149_h",13,"Neutral",19.53125,-1.04166666666666,6.51041666666666,FALSE
"734","16S",26.4312114989733,"Male","People","People_102_h",14,"Neutral",5.98958333333334,11.4583333333333,7.8125,FALSE
"735","16S",26.4312114989733,"Male","Faces","Faces_170_h",15,"Negative",54.1666666666667,-14.0625,24.4791666666667,FALSE
"736","16S",26.4312114989733,"Male","People","People_238_h",16,"Negative",76.3020833333333,-78.125,14.3229166666667,TRUE
"737","16S",26.4312114989733,"Male","People","People_211_v",17,"Negative",73.9583333333333,-75,11.71875,TRUE
"738","16S",26.4312114989733,"Male","Faces","Faces_364_v",18,"Negative",82.8125,-86.9791666666667,13.8020833333333,TRUE
"739","16S",26.4312114989733,"Male","Faces","Faces_362_v",19,"Negative",26.0416666666667,2.60416666666666,15.1041666666667,TRUE
"740","16S",26.4312114989733,"Male","Faces","Faces_371_v",20,"Negative",63.0208333333333,-50.5208333333333,10.6770833333333,TRUE
"741","16S",26.4312114989733,"Male","Faces","Faces_172_h",21,"Negative",61.71875,-42.1875,68.4895833333333,TRUE
"742","16S",26.4312114989733,"Male","Faces","Faces_343_h",22,"Neutral",3.90625,20.3125,4.94791666666666,FALSE
"743","16S",26.4312114989733,"Male","Faces","Faces_149_v",23,"Negative",54.9479166666667,-51.5625,64.5833333333333,TRUE
"744","16S",26.4312114989733,"Male","People","People_148_h",24,"Neutral",0,0,1.82291666666666,FALSE
"745","16S",26.4312114989733,"Male","People","People_220_h",25,"Negative",65.625,-61.9791666666667,13.8020833333333,FALSE
"746","16S",26.4312114989733,"Male","People","People_038_h",26,"Negative",60.6770833333333,-46.875,9.11458333333334,TRUE
"747","16S",26.4312114989733,"Male","People","People_056_h",27,"Neutral",3.38541666666666,1.04166666666666,1.82291666666666,FALSE
"748","16S",26.4312114989733,"Male","Faces","Faces_365_v",28,"Negative",53.6458333333333,-87.5,6.51041666666666,FALSE
"749","16S",26.4312114989733,"Male","Faces","Faces_224_h",29,"Neutral",0,0,1.04166666666666,FALSE
"750","16S",26.4312114989733,"Male","People","People_114_h",30,"Neutral",3.64583333333334,32.2916666666667,2.34375,FALSE
"751","16S",26.4312114989733,"Male","People","People_184_h",31,"Neutral",0,1.5625,23.9583333333333,FALSE
"752","16S",26.4312114989733,"Male","Faces","Faces_293_h",32,"Negative",23.5677083333333,-42.1875,4.16666666666666,FALSE
"753","16S",26.4312114989733,"Male","Faces","Faces_010_h",33,"Negative",59.1145833333333,-38.5416666666667,7.8125,TRUE
"754","16S",26.4312114989733,"Male","People","People_128_h",34,"Negative",53.90625,-19.7916666666667,7.03125,TRUE
"755","16S",26.4312114989733,"Male","Faces","Faces_196_h",35,"Neutral",4.16666666666666,0,0,FALSE
"756","16S",26.4312114989733,"Male","People","People_163_v",36,"Neutral",11.9791666666667,0,6.25,FALSE
"757","16S",26.4312114989733,"Male","Faces","Faces_057_h",37,"Neutral",4.42708333333334,-1.04166666666666,4.16666666666666,FALSE
"758","16S",26.4312114989733,"Male","People","People_237_h",38,"Negative",58.8541666666667,-44.2708333333333,7.55208333333334,FALSE
"759","16S",26.4312114989733,"Male","Faces","Faces_367_h",39,"Negative",56.7708333333333,-67.7083333333333,11.1979166666667,TRUE
"760","16S",26.4312114989733,"Male","Faces","Faces_064_h",40,"Neutral",0,0.520833333333343,0.520833333333337,FALSE
"761","16S",26.4312114989733,"Male","People","People_158_h",41,"Neutral",0,-5.72916666666666,2.34375,TRUE
"762","16S",26.4312114989733,"Male","People","People_097_h",42,"Neutral",4.6875,0.520833333333343,3.64583333333334,FALSE
"763","16S",26.4312114989733,"Male","Faces","Faces_319_v",43,"Neutral",0.78125,1.5625,0,FALSE
"764","16S",26.4312114989733,"Male","Faces","Faces_315_h",44,"Neutral",0,2.60416666666666,0,FALSE
"765","16S",26.4312114989733,"Male","People","People_222_h",45,"Negative",58.8541666666667,-39.0625,11.9791666666667,FALSE
"766","16S",26.4312114989733,"Male","Faces","Faces_016_h",46,"Negative",50,-24.4791666666667,2.86458333333334,FALSE
"767","16S",26.4312114989733,"Male","Faces","Faces_366_h",47,"Negative",22.1354166666667,-21.3541666666667,2.08333333333334,TRUE
"768","16S",26.4312114989733,"Male","Faces","Faces_341_h",48,"Neutral",0,15.625,0,FALSE
"769","17S",23.6522929500342,"Male","Faces","Faces_172_h",1,"Negative",51.8229166666667,0,0,FALSE
"770","17S",23.6522929500342,"Male","People","People_184_h",2,"Neutral",50.2604166666667,0.520833333333343,0,FALSE
"771","17S",23.6522929500342,"Male","People","People_056_h",3,"Neutral",0,0.520833333333343,0,FALSE
"772","17S",23.6522929500342,"Male","Faces","Faces_371_v",4,"Negative",54.6875,-8.33333333333334,0,FALSE
"773","17S",23.6522929500342,"Male","Faces","Faces_367_h",5,"Negative",0,1.5625,0,FALSE
"774","17S",23.6522929500342,"Male","People","People_038_h",6,"Negative",0,1.5625,0,FALSE
"775","17S",23.6522929500342,"Male","People","People_220_h",7,"Negative",49.7395833333333,-1.04166666666666,0,FALSE
"776","17S",23.6522929500342,"Male","Faces","Faces_343_h",8,"Neutral",0,0.520833333333343,0,FALSE
"777","17S",23.6522929500342,"Male","Faces","Faces_365_v",9,"Negative",0,3.125,0,TRUE
"778","17S",23.6522929500342,"Male","People","People_114_h",10,"Neutral",0,3.64583333333334,0,FALSE
"779","17S",23.6522929500342,"Male","People","People_201_v",11,"Negative",52.6041666666667,0.520833333333343,0,TRUE
"780","17S",23.6522929500342,"Male","People","People_102_h",12,"Neutral",52.34375,66.6666666666667,0,FALSE
"781","17S",23.6522929500342,"Male","People","People_238_h",13,"Negative",0,-8.85416666666666,0,FALSE
"782","17S",23.6522929500342,"Male","Faces","Faces_045_h",14,"Neutral",0,13.0208333333333,0,TRUE
"783","17S",23.6522929500342,"Male","People","People_208_h",15,"Negative",49.4791666666667,-7.8125,0,FALSE
"784","17S",23.6522929500342,"Male","Faces","Faces_010_h",16,"Negative",0,3.125,0,TRUE
"785","17S",23.6522929500342,"Male","People","People_211_v",17,"Negative",4.81770833333334,1.5625,0,FALSE
"786","17S",23.6522929500342,"Male","People","People_158_h",18,"Neutral",0,0.520833333333343,56.7708333333333,FALSE
"787","17S",23.6522929500342,"Male","People","People_163_v",19,"Neutral",0,11.9791666666667,0,TRUE
"788","17S",23.6522929500342,"Male","People","People_246_h",20,"Negative",50.2604166666667,1.04166666666666,0,FALSE
"789","17S",23.6522929500342,"Male","Faces","Faces_064_h",21,"Neutral",8.85416666666666,19.2708333333333,20.3125,TRUE
"790","17S",23.6522929500342,"Male","Faces","Faces_366_h",22,"Negative",54.9479166666667,-16.1458333333333,0,FALSE
"791","17S",23.6522929500342,"Male","Faces","Faces_251_v",23,"Neutral",0,0,0,FALSE
"792","17S",23.6522929500342,"Male","People","People_226_h",24,"Negative",2.34375,-0.520833333333343,0,TRUE
"793","17S",23.6522929500342,"Male","Faces","Faces_196_h",25,"Neutral",0,-2.60416666666666,50.5208333333333,FALSE
"794","17S",23.6522929500342,"Male","People","People_149_h",26,"Neutral",0,2.08333333333334,0,TRUE
"795","17S",23.6522929500342,"Male","People","People_097_h",27,"Neutral",0,1.04166666666666,0,FALSE
"796","17S",23.6522929500342,"Male","Faces","Faces_293_h",28,"Negative",50,-2.60416666666666,0,FALSE
"797","17S",23.6522929500342,"Male","Faces","Faces_319_v",29,"Neutral",0,10.9375,28.125,FALSE
"798","17S",23.6522929500342,"Male","Faces","Faces_341_h",30,"Neutral",0,2.08333333333334,0,FALSE
"799","17S",23.6522929500342,"Male","Faces","Faces_057_h",31,"Neutral",0,1.04166666666666,0,FALSE
"800","17S",23.6522929500342,"Male","People","People_138_h",32,"Neutral",50.2604166666667,-0.520833333333343,0,FALSE
"801","17S",23.6522929500342,"Male","Faces","Faces_224_h",33,"Neutral",0,2.60416666666666,0,FALSE
"802","17S",23.6522929500342,"Male","People","People_222_h",34,"Negative",0,3.64583333333334,0,FALSE
"803","17S",23.6522929500342,"Male","Faces","Faces_170_h",35,"Negative",0,5.20833333333334,0,FALSE
"804","17S",23.6522929500342,"Male","Faces","Faces_207_h",36,"Neutral",0,4.16666666666666,0,TRUE
"805","17S",23.6522929500342,"Male","Faces","Faces_364_v",37,"Negative",0,1.04166666666666,0,FALSE
"806","17S",23.6522929500342,"Male","Faces","Faces_149_v",38,"Negative",0,-0.520833333333343,0,FALSE
"807","17S",23.6522929500342,"Male","Faces","Faces_315_h",39,"Neutral",0,-4.16666666666666,0,FALSE
"808","17S",23.6522929500342,"Male","Faces","Faces_195_v",40,"Neutral",0,-0.520833333333343,0,FALSE
"809","17S",23.6522929500342,"Male","People","People_237_h",41,"Negative",0,-1.5625,0,TRUE
"810","17S",23.6522929500342,"Male","People","People_227_h",42,"Negative",0,0,0,FALSE
"811","17S",23.6522929500342,"Male","People","People_128_h",43,"Negative",0,-2.60416666666666,0,FALSE
"812","17S",23.6522929500342,"Male","People","People_104_h",44,"Neutral",0,1.04166666666666,0,FALSE
"813","17S",23.6522929500342,"Male","Faces","Faces_016_h",45,"Negative",5.20833333333334,-8.33333333333334,3.125,TRUE
"814","17S",23.6522929500342,"Male","People","People_063_h",46,"Neutral",19.53125,-0.520833333333343,22.3958333333333,TRUE
"815","17S",23.6522929500342,"Male","People","People_148_h",47,"Neutral",50.2604166666667,2.60416666666666,0,FALSE
"816","17S",23.6522929500342,"Male","Faces","Faces_362_v",48,"Negative",0,-1.04166666666666,0,FALSE
"817","18S",22.2094455852156,"Male","Faces","Faces_315_h",1,"Neutral",36.090775988287,47.5841874084919,1.68374816983895,FALSE
"818","18S",22.2094455852156,"Male","Faces","Faces_343_h",2,"Neutral",23.4626647144949,-15.0073206442167,0,FALSE
"819","18S",22.2094455852156,"Male","Faces","Faces_251_v",3,"Neutral",9.9194729136164,-0.366032210834533,15.2269399707174,FALSE
"820","18S",22.2094455852156,"Male","People","People_211_v",4,"Negative",69.0336749633968,-52.3426061493411,8.08931185944363,FALSE
"821","18S",22.2094455852156,"Male","People","People_114_h",5,"Neutral",65.9224011713031,88.9458272327965,63.3601756954612,FALSE
"822","18S",22.2094455852156,"Male","People","People_056_h",6,"Neutral",59.5168374816984,73.2064421669107,74.8901903367496,FALSE
"823","18S",22.2094455852156,"Male","Faces","Faces_196_h",7,"Neutral",30.0512445095168,1.09809663250364,6.99121522693997,FALSE
"824","18S",22.2094455852156,"Male","People","People_238_h",8,"Negative",59.6998535871157,-83.0893118594436,17.7891654465593,FALSE
"825","18S",22.2094455852156,"Male","Faces","Faces_170_h",9,"Negative",40.6661786237189,-76.8667642752562,18.887262079063,FALSE
"826","18S",22.2094455852156,"Male","Faces","Faces_365_v",10,"Negative",47.2547584187408,-18.3016105417277,16.6910688140556,FALSE
"827","18S",22.2094455852156,"Male","Faces","Faces_293_h",11,"Negative",34.809663250366,-46.4860907759883,9.00439238653001,FALSE
"828","18S",22.2094455852156,"Male","People","People_222_h",12,"Negative",48.7188872620791,-58.5651537335285,4.06295754026354,FALSE
"829","18S",22.2094455852156,"Male","Faces","Faces_341_h",13,"Neutral",17.2401171303075,1.46412884333822,0,FALSE
"830","18S",22.2094455852156,"Male","Faces","Faces_010_h",14,"Negative",67.5695461200586,-70.2781844802343,53.8433382137628,FALSE
"831","18S",22.2094455852156,"Male","People","People_184_h",15,"Neutral",62.2620790629575,50.8784773060029,67.9355783308931,FALSE
"832","18S",22.2094455852156,"Male","People","People_102_h",16,"Neutral",55.307467057101,-39.5314787701318,60.2489019033675,FALSE
"833","18S",22.2094455852156,"Male","People","People_149_h",17,"Neutral",33.8945827232796,-42.8257686676428,60.4319180087848,TRUE
"834","18S",22.2094455852156,"Male","People","People_246_h",18,"Negative",60.4319180087848,-73.2064421669107,29.6852122986823,FALSE
"835","18S",22.2094455852156,"Male","People","People_063_h",19,"Neutral",25.2928257686677,1.09809663250364,62.8111273792094,FALSE
"836","18S",22.2094455852156,"Male","Faces","Faces_172_h",20,"Negative",61.896046852123,47.9502196193265,48.5358711566618,FALSE
"837","18S",22.2094455852156,"Male","Faces","Faces_016_h",21,"Negative",61.896046852123,-83.0893118594436,60.0658857979502,TRUE
"838","18S",22.2094455852156,"Male","People","People_201_v",22,"Negative",65.190336749634,-87.1156661786237,43.9604685212299,FALSE
"839","18S",22.2094455852156,"Male","People","People_097_h",23,"Neutral",15.0439238653001,0.366032210834533,61.5300146412885,FALSE
"840","18S",22.2094455852156,"Male","People","People_226_h",24,"Negative",32.9795021961933,0.732064421669108,59.5168374816984,FALSE
"841","18S",22.2094455852156,"Male","Faces","Faces_366_h",25,"Negative",58.0527086383602,-67.3499267935578,17.9721815519766,FALSE
"842","18S",22.2094455852156,"Male","Faces","Faces_362_v",26,"Negative",54.7584187408492,-81.99121522694,14.8609077598829,TRUE
"843","18S",22.2094455852156,"Male","People","People_220_h",27,"Negative",52.3792093704246,-71.3762811127379,7.90629575402635,FALSE
"844","18S",22.2094455852156,"Male","Faces","Faces_149_v",28,"Negative",60.0658857979502,-89.6778916544656,13.2137628111274,FALSE
"845","18S",22.2094455852156,"Male","Faces","Faces_045_h",29,"Neutral",5.34407027818448,7.68667642752563,6.25915080527086,FALSE
"846","18S",22.2094455852156,"Male","Faces","Faces_367_h",30,"Negative",40.8491947291362,-60.3953147877013,3.69692532942899,FALSE
"847","18S",22.2094455852156,"Male","Faces","Faces_364_v",31,"Negative",64.2752562225476,-61.493411420205,4.97803806734992,FALSE
"848","18S",22.2094455852156,"Male","Faces","Faces_371_v",32,"Negative",66.8374816983895,-94.8023426061494,15.4099560761347,FALSE
"849","18S",22.2094455852156,"Male","People","People_148_h",33,"Neutral",51.4641288433382,67.7159590043924,44.5095168374817,TRUE
"850","18S",22.2094455852156,"Male","People","People_237_h",34,"Negative",61.5300146412885,-100,0,TRUE
"851","18S",22.2094455852156,"Male","People","People_208_h",35,"Negative",25.1098096632504,-100,11.0175695461201,FALSE
"852","18S",22.2094455852156,"Male","Faces","Faces_207_h",36,"Neutral",50.7320644216691,83.4553440702782,73.6090775988287,TRUE
"853","18S",22.2094455852156,"Male","People","People_104_h",37,"Neutral",19.2532942898975,25.2562225475842,63.909224011713,FALSE
"854","18S",22.2094455852156,"Male","Faces","Faces_195_v",38,"Neutral",16.8740849194729,-2.56222547584186,57.1376281112738,FALSE
"855","18S",22.2094455852156,"Male","Faces","Faces_057_h",39,"Neutral",40.1171303074671,0,60.2489019033675,FALSE
"856","18S",22.2094455852156,"Male","People","People_227_h",40,"Negative",77.8184480234261,-96.9985358711567,12.1156661786237,FALSE
"857","18S",22.2094455852156,"Male","People","People_138_h",41,"Neutral",49.4509516837482,67.3499267935578,67.3865300146413,FALSE
"858","18S",22.2094455852156,"Male","People","People_158_h",42,"Neutral",8.2723279648609,-1.83016105417275,6.07613469985359,TRUE
"859","18S",22.2094455852156,"Male","People","People_038_h",43,"Negative",64.4582723279649,-94.8023426061494,62.0790629575403,TRUE
"860","18S",22.2094455852156,"Male","Faces","Faces_064_h",44,"Neutral",7.72327964860908,81.6251830161054,58.9677891654466,TRUE
"861","18S",22.2094455852156,"Male","People","People_163_v",45,"Neutral",17.606149341142,47.5841874084919,72.6939970717423,FALSE
"862","18S",22.2094455852156,"Male","Faces","Faces_224_h",46,"Neutral",5.34407027818448,27.8184480234261,19.8023426061493,TRUE
"863","18S",22.2094455852156,"Male","People","People_128_h",47,"Negative",57.6866764275256,-94.0702781844802,11.7496339677892,TRUE
"864","18S",22.2094455852156,"Male","Faces","Faces_319_v",48,"Neutral",8.63836017569546,-0.366032210834533,5.71010248901903,FALSE
"865","19S",19.7700205338809,"Male","People","People_114_h",1,"Neutral",76.5625,54.1666666666667,41.6666666666667,FALSE
"866","19S",19.7700205338809,"Male","Faces","Faces_224_h",2,"Neutral",22.9166666666667,3.125,22.3958333333333,FALSE
"867","19S",19.7700205338809,"Male","People","People_038_h",3,"Negative",96.3541666666667,-100,32.2916666666667,TRUE
"868","19S",19.7700205338809,"Male","Faces","Faces_207_h",4,"Neutral",36.1979166666667,1.5625,15.3645833333333,FALSE
"869","19S",19.7700205338809,"Male","People","People_226_h",5,"Negative",96.09375,-95.8333333333333,39.84375,TRUE
"870","19S",19.7700205338809,"Male","People","People_227_h",6,"Negative",54.6875,-8.33333333333334,55.2083333333333,FALSE
"871","19S",19.7700205338809,"Male","People","People_211_v",7,"Negative",95.5729166666667,-92.1875,41.9270833333333,FALSE
"872","19S",19.7700205338809,"Male","Faces","Faces_319_v",8,"Neutral",47.1354166666667,-0.520833333333343,34.6354166666667,FALSE
"873","19S",19.7700205338809,"Male","Faces","Faces_064_h",9,"Neutral",29.9479166666667,21.875,56.7708333333333,FALSE
"874","19S",19.7700205338809,"Male","People","People_201_v",10,"Negative",72.65625,-58.8541666666667,40.1041666666667,FALSE
"875","19S",19.7700205338809,"Male","People","People_163_v",11,"Neutral",30.2083333333333,2.60416666666666,44.2708333333333,FALSE
"876","19S",19.7700205338809,"Male","People","People_104_h",12,"Neutral",42.96875,24.4791666666667,16.9270833333333,FALSE
"877","19S",19.7700205338809,"Male","People","People_222_h",13,"Negative",85.9375,-65.625,31.7708333333333,FALSE
"878","19S",19.7700205338809,"Male","Faces","Faces_016_h",14,"Negative",42.96875,0,29.6875,TRUE
"879","19S",19.7700205338809,"Male","People","People_063_h",15,"Neutral",48.6979166666667,2.08333333333334,32.2916666666667,FALSE
"880","19S",19.7700205338809,"Male","Faces","Faces_315_h",16,"Neutral",0,0,0,FALSE
"881","19S",19.7700205338809,"Male","People","People_149_h",17,"Neutral",75,-7.8125,56.25,FALSE
"882","19S",19.7700205338809,"Male","People","People_097_h",18,"Neutral",54.6875,8.85416666666666,67.96875,FALSE
"883","19S",19.7700205338809,"Male","Faces","Faces_251_v",19,"Neutral",0,0.520833333333343,25,FALSE
"884","19S",19.7700205338809,"Male","People","People_237_h",20,"Negative",60.9375,-26.0416666666667,33.59375,TRUE
"885","19S",19.7700205338809,"Male","Faces","Faces_195_v",21,"Neutral",24.4791666666667,0.520833333333343,0,FALSE
"886","19S",19.7700205338809,"Male","Faces","Faces_057_h",22,"Neutral",51.5625,12.5,84.1145833333333,FALSE
"887","19S",19.7700205338809,"Male","Faces","Faces_343_h",23,"Neutral",69.7916666666667,89.0625,17.1875,FALSE
"888","19S",19.7700205338809,"Male","People","People_246_h",24,"Negative",100,-100,26.5625,FALSE
"889","19S",19.7700205338809,"Male","Faces","Faces_365_v",25,"Negative",70.3125,-84.8958333333333,25.5208333333333,FALSE
"890","19S",19.7700205338809,"Male","People","People_138_h",26,"Neutral",57.03125,39.0625,71.875,TRUE
"891","19S",19.7700205338809,"Male","Faces","Faces_149_v",27,"Negative",98.6979166666667,-89.0625,0,FALSE
"892","19S",19.7700205338809,"Male","People","People_056_h",28,"Neutral",17.96875,0,0,FALSE
"893","19S",19.7700205338809,"Male","Faces","Faces_045_h",29,"Neutral",11.71875,-2.08333333333334,48.1770833333333,FALSE
"894","19S",19.7700205338809,"Male","Faces","Faces_362_v",30,"Negative",58.0729166666667,-18.75,18.75,FALSE
"895","19S",19.7700205338809,"Male","People","People_238_h",31,"Negative",100,-78.125,31.25,FALSE
"896","19S",19.7700205338809,"Male","People","People_184_h",32,"Neutral",40.3645833333333,46.3541666666667,93.4895833333333,FALSE
"897","19S",19.7700205338809,"Male","Faces","Faces_196_h",33,"Neutral",19.7916666666667,0,0,FALSE
"898","19S",19.7700205338809,"Male","Faces","Faces_371_v",34,"Negative",90.625,-90.625,23.4375,FALSE
"899","19S",19.7700205338809,"Male","People","People_128_h",35,"Negative",64.84375,-14.0625,38.28125,FALSE
"900","19S",19.7700205338809,"Male","Faces","Faces_366_h",36,"Negative",60.9375,-19.2708333333333,21.875,FALSE
"901","19S",19.7700205338809,"Male","Faces","Faces_010_h",37,"Negative",86.9791666666667,-66.1458333333333,30.9895833333333,TRUE
"902","19S",19.7700205338809,"Male","People","People_158_h",38,"Neutral",34.375,-2.60416666666666,42.1875,FALSE
"903","19S",19.7700205338809,"Male","People","People_208_h",39,"Negative",78.3854166666667,-67.1875,0,FALSE
"904","19S",19.7700205338809,"Male","People","People_220_h",40,"Negative",100,-52.0833333333333,20.0520833333333,FALSE
"905","19S",19.7700205338809,"Male","Faces","Faces_170_h",41,"Negative",79.4270833333333,-50,27.34375,TRUE
"906","19S",19.7700205338809,"Male","Faces","Faces_341_h",42,"Neutral",32.5520833333333,34.8958333333333,26.5625,TRUE
"907","19S",19.7700205338809,"Male","Faces","Faces_172_h",43,"Negative",67.7083333333333,-54.6875,45.5729166666667,FALSE
"908","19S",19.7700205338809,"Male","Faces","Faces_364_v",44,"Negative",94.0104166666667,-87.5,26.3020833333333,TRUE
"909","19S",19.7700205338809,"Male","People","People_102_h",45,"Neutral",56.25,21.3541666666667,80.2083333333333,FALSE
"910","19S",19.7700205338809,"Male","People","People_148_h",46,"Neutral",54.6875,52.0833333333333,69.7916666666667,FALSE
"911","19S",19.7700205338809,"Male","Faces","Faces_293_h",47,"Negative",51.0416666666667,-16.1458333333333,19.2708333333333,FALSE
"912","19S",19.7700205338809,"Male","Faces","Faces_367_h",48,"Negative",93.2291666666667,-95.3125,21.3541666666667,TRUE
